Date,Open,High,Low,Close,Volume
2019-02-08 02:00:00,103.11,103.3,102.29,102.64,4114.55
2019-02-08 01:00:00,103.13,103.19,103.0,103.11,682.19
2019-02-08 00:00:00,103.21,103.23,102.94,103.13,1155.26
2019-02-07 23:00:00,103.4,103.63,103.1,103.21,2651.53
2019-02-07 22:00:00,103.21,103.41,103.18,103.4,1217.24
2019-02-07 21:00:00,103.32,103.37,103.19,103.21,1187.02
2019-02-07 20:00:00,103.13,103.35,102.85,103.32,1943.12
2019-02-07 19:00:00,102.89,103.3,102.87,103.13,1742.18
2019-02-07 18:00:00,103.14,103.15,102.87,102.89,2182.27
2019-02-07 17:00:00,103.18,103.23,102.75,103.14,2082.87
2019-02-07 16:00:00,103.42,103.6,103.09,103.18,1423.11
2019-02-07 15:00:00,103.45,103.61,103.37,103.42,1660.09
2019-02-07 14:00:00,103.68,103.68,103.34,103.45,973.49
2019-02-07 13:00:00,103.46,103.8,103.38,103.68,985.55
2019-02-07 12:00:00,103.75,104.14,103.4,103.46,1319.0
2019-02-07 11:00:00,104.66,104.75,103.75,103.75,769.82
2019-02-07 10:00:00,104.28,104.77,104.12,104.66,1295.72
2019-02-07 09:00:00,104.12,104.47,104.04,104.28,1481.14
2019-02-07 08:00:00,103.95,104.12,103.88,104.12,526.39
2019-02-07 07:00:00,103.76,104.29,103.76,103.95,2296.93
2019-02-07 06:00:00,103.67,103.93,103.57,103.76,2708.04
2019-02-07 05:00:00,103.71,103.78,103.63,103.67,891.76
2019-02-07 04:00:00,104.04,104.31,103.62,103.71,8504.47
2019-02-07 03:00:00,103.92,104.04,103.8,104.04,2696.84
2019-02-07 02:00:00,104.1,104.11,103.69,103.92,1119.33
2019-02-07 01:00:00,103.43,104.35,103.42,104.1,2898.5
2019-02-07 00:00:00,103.36,103.48,103.03,103.43,1876.92
2019-02-06 23:00:00,104.06,104.13,103.3,103.36,2025.76
2019-02-06 22:00:00,103.11,104.34,103.11,104.06,3026.56
2019-02-06 21:00:00,102.88,103.39,102.81,103.11,2071.58
2019-02-06 20:00:00,102.71,103.1,102.63,102.88,3125.44
2019-02-06 19:00:00,102.81,102.82,102.47,102.71,1452.99
2019-02-06 18:00:00,102.65,102.9,102.26,102.81,4079.85
2019-02-06 17:00:00,103.12,103.24,102.52,102.65,2955.6
2019-02-06 16:00:00,102.7,105.4,102.64,103.12,12255.49
2019-02-06 15:00:00,101.3,102.7,100.8,102.7,8036.32
2019-02-06 14:00:00,101.64,101.7,101.12,101.3,2295.82
2019-02-06 13:00:00,101.9,101.94,101.57,101.64,2168.34
2019-02-06 12:00:00,101.4,102.26,100.91,101.9,1928.95
2019-02-06 11:00:00,101.73,101.75,101.4,101.4,1088.96
2019-02-06 10:00:00,101.69,101.8,101.52,101.73,525.39
2019-02-06 09:00:00,101.95,102.0,101.66,101.69,421.26
2019-02-06 08:00:00,102.26,102.26,101.75,101.95,1048.77
2019-02-06 07:00:00,102.0,102.29,102.0,102.26,1037.96
2019-02-06 06:00:00,101.75,102.22,101.75,102.0,1540.36
2019-02-06 05:00:00,101.85,101.9,101.65,101.75,1462.06
2019-02-06 04:00:00,102.0,102.02,101.61,101.85,2924.05
2019-02-06 03:00:00,101.95,102.14,101.75,102.0,2419.28
2019-02-06 02:00:00,101.84,102.28,101.49,101.95,5027.32
2019-02-06 01:00:00,105.31,105.4,100.15,101.84,27905.99
2019-02-06 00:00:00,106.0,106.31,105.15,105.31,4382.06
2019-02-05 23:00:00,106.11,106.17,106.0,106.0,1240.32
2019-02-05 22:00:00,106.03,106.22,105.93,106.11,2522.68
2019-02-05 21:00:00,105.89,106.04,105.79,106.03,1477.7
2019-02-05 20:00:00,105.79,105.94,105.52,105.89,1923.24
2019-02-05 19:00:00,105.58,105.83,105.42,105.79,2023.11
2019-02-05 18:00:00,105.4,105.83,105.4,105.58,1309.15
2019-02-05 17:00:00,105.5,105.88,105.34,105.4,2891.67
2019-02-05 16:00:00,105.71,105.71,105.3,105.5,2011.69
2019-02-05 15:00:00,105.87,105.9,105.55,105.71,2179.58
2019-02-05 14:00:00,106.24,106.35,105.86,105.87,2244.91
2019-02-05 13:00:00,106.16,106.4,106.12,106.24,3739.37
2019-02-05 12:00:00,106.24,106.3,106.13,106.16,1360.22
2019-02-05 11:00:00,106.34,106.37,106.19,106.24,567.99
2019-02-05 10:00:00,106.46,106.48,106.31,106.34,358.28
2019-02-05 09:00:00,106.11,106.5,106.1,106.46,845.9
2019-02-05 08:00:00,106.06,106.2,106.05,106.11,525.63
2019-02-05 07:00:00,105.8,106.06,105.73,106.06,388.53
2019-02-05 06:00:00,105.71,105.86,105.66,105.8,1160.31
2019-02-05 05:00:00,105.92,105.93,105.56,105.71,1220.77
2019-02-05 04:00:00,105.79,105.97,105.61,105.92,1327.71
2019-02-05 03:00:00,105.73,105.97,105.67,105.79,957.28
2019-02-05 02:00:00,105.61,106.21,105.08,105.73,3934.13
2019-02-05 01:00:00,105.98,105.98,105.51,105.61,2311.4
2019-02-05 00:00:00,106.08,106.08,105.9,105.98,1411.64
2019-02-04 23:00:00,106.1,106.25,105.97,106.08,1299.17
2019-02-04 22:00:00,106.55,106.55,105.83,106.1,2918.04
2019-02-04 21:00:00,106.67,106.95,106.5,106.55,1181.12
2019-02-04 20:00:00,106.54,106.97,106.54,106.67,2569.5
2019-02-04 19:00:00,106.43,106.57,106.3,106.54,3527.28
2019-02-04 18:00:00,106.29,106.55,106.23,106.43,3937.57
2019-02-04 17:00:00,106.15,106.3,106.11,106.29,2146.08
2019-02-04 16:00:00,106.18,106.5,106.14,106.15,2580.12
2019-02-04 15:00:00,106.15,106.2,106.02,106.18,1410.26
2019-02-04 14:00:00,105.96,106.45,105.94,106.15,2143.6
2019-02-04 13:00:00,105.98,106.0,105.78,105.96,866.54
2019-02-04 12:00:00,105.47,106.14,105.32,105.98,1649.13
2019-02-04 11:00:00,105.91,105.99,105.29,105.47,1507.35
2019-02-04 10:00:00,105.83,106.05,105.68,105.91,520.19
2019-02-04 09:00:00,106.83,107.34,105.67,105.83,2097.09
2019-02-04 08:00:00,106.09,107.85,106.04,106.83,4138.67
2019-02-04 07:00:00,106.11,106.23,105.95,106.09,681.99
2019-02-04 06:00:00,105.7,106.24,105.69,106.11,1401.4
2019-02-04 05:00:00,106.01,106.05,105.61,105.7,1683.51
2019-02-04 04:00:00,105.96,106.35,105.9,106.01,2045.98
2019-02-04 03:00:00,105.59,106.1,105.59,105.96,1257.04
2019-02-04 02:00:00,105.7,105.78,105.53,105.59,932.51
2019-02-04 01:00:00,105.95,105.95,105.6,105.7,1958.8
2019-02-04 00:00:00,105.94,106.26,105.85,105.95,838.57
2019-02-03 23:00:00,106.17,106.42,105.61,105.94,5096.08
2019-02-03 22:00:00,105.08,106.31,104.9,106.17,4337.88
2019-02-03 21:00:00,105.56,105.56,104.52,105.08,5023.88
2019-02-03 20:00:00,105.72,105.86,105.23,105.56,2558.98
2019-02-03 19:00:00,106.2,106.65,105.25,105.72,4234.79
2019-02-03 18:00:00,106.11,106.28,106.01,106.2,1249.51
2019-02-03 17:00:00,106.56,106.6,106.03,106.11,1403.34
2019-02-03 16:00:00,106.21,106.6,106.15,106.56,1371.33
2019-02-03 15:00:00,106.35,106.5,105.7,106.21,1937.0
2019-02-03 14:00:00,106.89,106.92,106.35,106.35,1338.06
2019-02-03 13:00:00,106.8,107.12,106.6,106.89,1170.1
2019-02-03 12:00:00,106.88,106.94,106.47,106.8,697.78
2019-02-03 11:00:00,106.94,107.06,106.47,106.88,354.45
2019-02-03 10:00:00,106.95,107.24,106.89,106.94,887.76
2019-02-03 09:00:00,107.22,107.22,106.78,106.95,760.2
2019-02-03 08:00:00,107.78,107.8,106.47,107.22,6594.12
2019-02-03 07:00:00,108.0,108.0,107.47,107.78,1579.42
2019-02-03 06:00:00,108.48,108.62,107.86,108.0,3123.26
2019-02-03 05:00:00,108.38,108.49,108.22,108.48,1381.35
2019-02-03 04:00:00,108.58,108.75,108.34,108.38,2394.12
2019-02-03 03:00:00,108.54,108.71,108.29,108.58,3771.21
2019-02-03 02:00:00,108.71,109.02,108.53,108.54,1802.52
2019-02-03 01:00:00,108.99,109.02,108.27,108.71,2522.19
2019-02-03 00:00:00,109.3,110.0,108.63,108.99,7119.11
2019-02-02 23:00:00,106.81,109.98,106.71,109.3,15636.26
2019-02-02 22:00:00,106.69,107.34,106.69,106.81,2866.16
2019-02-02 21:00:00,106.42,106.74,106.42,106.69,692.15
2019-02-02 20:00:00,106.91,107.07,106.42,106.42,1072.26
2019-02-02 19:00:00,106.67,107.2,106.6,106.91,3576.08
2019-02-02 18:00:00,106.65,106.68,106.37,106.67,1079.99
2019-02-02 17:00:00,106.52,106.68,106.25,106.65,1563.07
2019-02-02 16:00:00,106.26,106.53,106.15,106.52,2144.88
2019-02-02 15:00:00,106.91,107.05,106.03,106.26,2666.84
2019-02-02 14:00:00,106.67,107.04,106.39,106.91,1634.15
2019-02-02 13:00:00,106.79,107.07,106.67,106.67,1864.87
2019-02-02 12:00:00,106.91,106.93,106.52,106.79,1107.32
2019-02-02 11:00:00,106.51,107.48,106.51,106.91,3223.39
2019-02-02 10:00:00,106.4,106.8,106.28,106.51,1639.16
2019-02-02 09:00:00,105.5,106.4,105.31,106.4,900.44
2019-02-02 08:00:00,105.57,105.57,105.16,105.5,1542.7
2019-02-02 07:00:00,105.31,105.66,105.27,105.57,539.84
2019-02-02 06:00:00,105.86,105.86,105.16,105.31,755.23
2019-02-02 05:00:00,106.16,106.16,105.46,105.86,3710.3
2019-02-02 04:00:00,106.25,106.4,106.01,106.16,1842.69
2019-02-02 03:00:00,106.12,106.49,106.12,106.25,1608.23
2019-02-02 02:00:00,106.11,106.44,105.98,106.12,1058.93
2019-02-02 01:00:00,106.11,106.13,105.86,106.11,1412.41
2019-02-02 00:00:00,105.88,106.49,105.82,106.11,1829.75
2019-02-01 23:00:00,106.35,107.69,105.83,105.88,10571.48
2019-02-01 22:00:00,106.39,106.6,106.27,106.35,4891.72
2019-02-01 21:00:00,106.2,106.4,105.86,106.39,2941.68
2019-02-01 20:00:00,105.73,106.42,105.73,106.2,4117.57
2019-02-01 19:00:00,105.85,106.4,105.69,105.73,4814.68
2019-02-01 18:00:00,105.47,105.85,105.45,105.85,1821.99
2019-02-01 17:00:00,105.12,105.63,105.11,105.47,1966.19
2019-02-01 16:00:00,105.78,105.85,104.9,105.12,3062.98
2019-02-01 15:00:00,106.07,106.1,105.78,105.78,1735.75
2019-02-01 14:00:00,106.24,106.44,105.9,106.07,2220.99
2019-02-01 13:00:00,105.68,106.25,105.68,106.24,1743.81
2019-02-01 12:00:00,105.7,106.68,105.6,105.68,3109.32
2019-02-01 11:00:00,104.81,106.68,104.81,105.7,6965.18
2019-02-01 10:00:00,104.53,104.96,104.32,104.81,716.93
2019-02-01 09:00:00,104.54,105.02,104.38,104.53,1088.44
2019-02-01 08:00:00,103.28,104.77,103.28,104.54,2216.45
2019-02-01 07:00:00,104.22,104.22,103.18,103.28,6444.63
2019-02-01 06:00:00,103.94,104.23,103.69,104.22,1240.64
2019-02-01 05:00:00,103.79,104.1,103.76,103.94,1652.54
2019-02-01 04:00:00,104.08,104.08,103.5,103.79,1939.11
2019-02-01 03:00:00,103.73,104.29,103.73,104.08,1907.72
2019-02-01 02:00:00,103.26,104.0,103.2,103.73,4455.24
2019-02-01 01:00:00,105.31,105.31,103.0,103.26,12187.68
2019-02-01 00:00:00,105.79,106.03,105.29,105.31,2275.94
2019-01-31 23:00:00,106.24,106.24,105.53,105.79,1457.35
2019-01-31 22:00:00,105.75,106.35,105.61,106.24,2706.98
2019-01-31 21:00:00,106.23,106.23,105.64,105.75,3108.12
2019-01-31 20:00:00,105.71,106.25,105.49,106.23,4345.08
2019-01-31 19:00:00,105.11,105.84,105.05,105.71,4175.49
2019-01-31 18:00:00,105.38,105.45,105.03,105.11,4248.96
2019-01-31 17:00:00,105.39,105.6,105.31,105.38,4434.67
2019-01-31 16:00:00,105.99,105.99,105.28,105.39,3429.67
2019-01-31 15:00:00,105.02,106.0,105.02,105.99,2553.18
2019-01-31 14:00:00,106.35,106.35,104.83,105.02,5880.74
2019-01-31 13:00:00,106.44,106.44,106.07,106.35,3655.44
2019-01-31 12:00:00,106.1,106.56,105.89,106.44,3576.33
2019-01-31 11:00:00,106.03,106.36,105.81,106.1,1878.94
2019-01-31 10:00:00,106.3,106.51,105.56,106.03,2619.15
2019-01-31 09:00:00,107.15,107.24,106.06,106.3,1681.52
2019-01-31 08:00:00,108.47,108.47,106.55,107.15,4568.76
2019-01-31 07:00:00,108.43,108.61,108.17,108.47,1097.8
2019-01-31 06:00:00,108.23,108.56,108.0,108.43,1715.79
2019-01-31 05:00:00,108.56,108.63,108.2,108.23,1572.99
2019-01-31 04:00:00,108.58,108.59,108.1,108.56,2045.57
2019-01-31 03:00:00,108.86,108.86,108.53,108.58,2283.1
2019-01-31 02:00:00,109.17,109.17,108.44,108.86,4796.84
2019-01-31 01:00:00,109.69,109.69,108.93,109.17,3073.14
2019-01-31 00:00:00,107.61,109.97,107.59,109.69,11744.75
2019-01-30 23:00:00,107.47,108.24,107.38,107.61,5192.95
2019-01-30 22:00:00,107.35,107.52,107.35,107.47,2668.32
2019-01-30 21:00:00,107.11,107.5,107.1,107.35,4723.48
2019-01-30 20:00:00,107.5,107.81,106.94,107.11,6319.28
2019-01-30 19:00:00,108.05,108.05,107.39,107.5,1622.22
2019-01-30 18:00:00,107.84,108.3,107.78,108.05,5186.35
2019-01-30 17:00:00,107.74,107.97,107.59,107.84,5530.34
2019-01-30 16:00:00,108.32,108.78,107.68,107.74,4444.48
2019-01-30 15:00:00,108.38,108.42,107.36,108.32,4618.07
2019-01-30 14:00:00,108.23,108.49,107.69,108.38,4775.45
2019-01-30 13:00:00,107.27,109.45,107.19,108.23,13713.63
2019-01-30 12:00:00,104.35,108.5,104.31,107.27,20010.75
2019-01-30 11:00:00,104.77,105.6,103.89,104.35,2042.18
2019-01-30 10:00:00,104.45,104.78,104.44,104.77,568.98
2019-01-30 09:00:00,104.7,104.77,104.4,104.45,947.18
2019-01-30 08:00:00,104.6,104.97,104.6,104.7,1665.36
2019-01-30 07:00:00,104.34,104.6,104.11,104.6,1380.59
2019-01-30 06:00:00,104.74,104.86,104.33,104.34,1573.33
2019-01-30 05:00:00,104.51,105.59,104.4,104.74,4440.35
2019-01-30 04:00:00,104.33,105.21,104.32,104.51,5077.22
2019-01-30 03:00:00,104.2,104.55,104.19,104.33,2984.92
2019-01-30 02:00:00,103.58,104.21,103.58,104.2,2785.34
2019-01-30 01:00:00,103.46,103.89,103.22,103.58,1787.79
2019-01-30 00:00:00,104.02,104.02,102.9,103.46,4764.29
2019-01-29 23:00:00,104.22,104.53,103.9,104.02,2416.39
2019-01-29 22:00:00,104.65,104.65,103.84,104.22,2772.65
2019-01-29 21:00:00,104.59,104.93,104.42,104.65,2600.34
2019-01-29 20:00:00,104.83,105.54,104.59,104.59,3686.58
2019-01-29 19:00:00,104.66,105.01,104.55,104.83,3292.89
2019-01-29 18:00:00,104.51,104.8,104.16,104.66,2417.5
2019-01-29 17:00:00,104.84,104.92,104.16,104.51,3464.02
2019-01-29 16:00:00,104.97,105.98,104.8,104.84,8889.92
2019-01-29 15:00:00,104.94,104.99,104.31,104.97,2525.81
2019-01-29 14:00:00,104.57,104.95,104.27,104.94,2426.11
2019-01-29 13:00:00,103.68,104.98,103.68,104.57,2175.13
2019-01-29 12:00:00,103.59,104.24,103.43,103.68,885.15
2019-01-29 11:00:00,104.16,104.43,103.41,103.59,1486.06
2019-01-29 10:00:00,104.16,104.16,103.66,104.16,1028.37
2019-01-29 09:00:00,103.65,104.51,103.45,104.16,2434.93
2019-01-29 08:00:00,102.85,103.92,102.7,103.65,3113.32
2019-01-29 07:00:00,103.14,103.23,102.16,102.85,3913.34
2019-01-29 06:00:00,102.97,103.47,102.26,103.14,2948.33
2019-01-29 05:00:00,103.78,103.86,102.27,102.97,6055.23
2019-01-29 04:00:00,103.87,104.55,103.48,103.78,1857.59
2019-01-29 03:00:00,104.38,104.99,103.64,103.87,3863.56
2019-01-29 02:00:00,104.41,104.64,104.34,104.38,2775.38
2019-01-29 01:00:00,104.94,104.97,103.99,104.41,4924.93
2019-01-29 00:00:00,105.47,105.88,104.78,104.94,4333.72
2019-01-28 23:00:00,104.92,106.62,104.91,105.47,5434.81
2019-01-28 22:00:00,103.47,104.97,103.45,104.92,7646.57
2019-01-28 21:00:00,103.79,103.93,103.46,103.47,4312.69
2019-01-28 20:00:00,104.03,104.15,103.43,103.79,3443.98
2019-01-28 19:00:00,103.85,104.05,103.07,104.03,4888.8
2019-01-28 18:00:00,102.86,104.1,102.84,103.85,7004.04
2019-01-28 17:00:00,102.57,103.72,102.41,102.86,7982.52
2019-01-28 16:00:00,102.92,103.49,102.26,102.57,7193.42
2019-01-28 15:00:00,103.33,103.43,100.9,102.92,21377.13
2019-01-28 14:00:00,103.83,103.87,103.18,103.33,3608.22
2019-01-28 13:00:00,103.03,104.07,103.0,103.83,4047.23
2019-01-28 12:00:00,103.31,104.24,102.95,103.03,5777.29
2019-01-28 11:00:00,105.44,105.53,102.75,103.31,9758.79
2019-01-28 10:00:00,106.04,106.04,105.26,105.44,1245.38
2019-01-28 09:00:00,105.39,106.35,105.39,106.04,1487.69
2019-01-28 08:00:00,106.56,106.56,105.09,105.39,2499.91
2019-01-28 07:00:00,106.6,107.18,106.5,106.56,1744.44
2019-01-28 06:00:00,106.14,107.0,105.01,106.6,9613.95
2019-01-28 05:00:00,107.66,107.74,105.97,106.14,6822.09
2019-01-28 04:00:00,107.3,108.1,106.86,107.66,6625.18
2019-01-28 03:00:00,109.58,109.58,107.11,107.3,15029.19
2019-01-28 02:00:00,109.55,110.2,108.0,109.58,8789.58
2019-01-28 01:00:00,111.44,111.55,109.15,109.55,10281.59
2019-01-28 00:00:00,111.35,112.1,111.11,111.44,4842.55
2019-01-27 23:00:00,112.7,112.7,111.34,111.35,2840.76
2019-01-27 22:00:00,112.91,112.91,112.43,112.7,2385.0
2019-01-27 21:00:00,113.26,113.42,112.89,112.91,1394.34
2019-01-27 20:00:00,113.23,113.62,113.23,113.26,2068.93
2019-01-27 19:00:00,113.37,113.54,113.22,113.23,2549.9
2019-01-27 18:00:00,113.55,113.57,113.36,113.37,947.41
2019-01-27 17:00:00,113.51,113.85,113.41,113.55,1880.29
2019-01-27 16:00:00,112.92,113.66,112.92,113.51,2149.85
2019-01-27 15:00:00,112.76,113.45,112.69,112.92,3184.31
2019-01-27 14:00:00,113.1,113.1,110.3,112.76,10630.31
2019-01-27 13:00:00,113.4,113.57,112.71,113.1,1807.0
2019-01-27 12:00:00,113.77,113.82,113.26,113.4,596.59
2019-01-27 11:00:00,113.44,114.15,112.69,113.77,3268.23
2019-01-27 10:00:00,113.9,114.03,113.26,113.44,2870.85
2019-01-27 09:00:00,114.65,114.66,113.84,113.9,2616.1
2019-01-27 08:00:00,114.64,114.89,114.54,114.65,607.51
2019-01-27 07:00:00,114.41,114.72,114.26,114.64,1210.41
2019-01-27 06:00:00,114.47,114.84,114.32,114.41,1598.29
2019-01-27 05:00:00,114.42,114.51,114.27,114.47,1072.78
2019-01-27 04:00:00,114.9,114.9,114.28,114.42,2913.46
2019-01-27 03:00:00,114.97,115.01,114.75,114.9,811.97
2019-01-27 02:00:00,114.93,115.45,114.79,114.97,2480.6
2019-01-27 01:00:00,114.8,115.02,114.33,114.93,2201.38
2019-01-27 00:00:00,115.01,115.02,113.08,114.8,7750.19
2019-01-26 23:00:00,115.4,115.4,115.01,115.01,1805.31
2019-01-26 22:00:00,115.25,115.5,115.11,115.4,2720.17
2019-01-26 21:00:00,115.14,115.3,115.09,115.25,888.21
2019-01-26 20:00:00,115.36,115.5,115.14,115.14,940.83
2019-01-26 19:00:00,115.65,115.67,115.09,115.36,1197.28
2019-01-26 18:00:00,115.65,115.72,115.55,115.65,888.34
2019-01-26 17:00:00,115.6,115.73,115.41,115.65,1279.97
2019-01-26 16:00:00,115.29,115.62,115.1,115.6,2310.94
2019-01-26 15:00:00,115.9,115.97,115.16,115.29,3455.32
2019-01-26 14:00:00,116.13,116.13,115.81,115.9,876.46
2019-01-26 13:00:00,115.96,116.3,115.91,116.13,1691.24
2019-01-26 12:00:00,116.16,116.22,115.86,115.96,775.07
2019-01-26 11:00:00,116.28,116.3,116.14,116.16,138.59
2019-01-26 10:00:00,116.34,116.58,116.16,116.28,368.8
2019-01-26 09:00:00,116.49,116.49,116.26,116.34,583.61
2019-01-26 08:00:00,116.87,116.98,116.41,116.49,1523.5
2019-01-26 07:00:00,115.96,117.47,115.87,116.87,6568.49
2019-01-26 06:00:00,115.53,116.33,115.52,115.96,3316.9
2019-01-26 05:00:00,115.41,115.53,115.37,115.53,905.39
2019-01-26 04:00:00,115.59,115.62,115.15,115.41,1673.62
2019-01-26 03:00:00,115.4,115.77,115.16,115.59,2303.78
2019-01-26 02:00:00,115.07,115.4,114.83,115.4,1119.95
2019-01-26 01:00:00,114.91,115.09,114.79,115.07,1284.04
2019-01-26 00:00:00,114.95,115.13,114.78,114.91,2876.29
2019-01-25 23:00:00,115.21,115.21,114.86,114.95,1211.27
2019-01-25 22:00:00,115.02,115.3,115.01,115.21,1766.96
2019-01-25 21:00:00,114.85,115.22,114.76,115.02,2599.22
2019-01-25 20:00:00,114.75,114.93,114.53,114.85,3693.2
2019-01-25 19:00:00,114.79,114.91,114.29,114.75,2991.34
2019-01-25 18:00:00,115.23,115.23,114.6,114.79,3678.99
2019-01-25 17:00:00,115.05,115.34,114.98,115.23,2373.87
2019-01-25 16:00:00,115.55,115.65,114.93,115.05,2994.8
2019-01-25 15:00:00,115.45,115.82,115.4,115.55,3087.97
2019-01-25 14:00:00,115.19,115.49,115.04,115.45,2976.68
2019-01-25 13:00:00,115.52,115.59,114.89,115.19,2928.57
2019-01-25 12:00:00,115.4,116.73,114.79,115.52,10671.76
2019-01-25 11:00:00,115.05,117.09,114.8,115.4,13824.37
2019-01-25 10:00:00,115.42,115.42,114.49,115.05,1097.05
2019-01-25 09:00:00,115.2,115.59,114.96,115.42,753.5
2019-01-25 08:00:00,115.7,115.71,114.04,115.2,4335.62
2019-01-25 07:00:00,116.11,116.11,115.7,115.7,2846.13
2019-01-25 06:00:00,116.15,116.33,116.04,116.11,1036.29
2019-01-25 05:00:00,116.51,116.51,115.94,116.15,1435.24
2019-01-25 04:00:00,116.33,116.51,116.25,116.51,1702.04
2019-01-25 03:00:00,116.3,116.55,116.1,116.33,2695.34
2019-01-25 02:00:00,116.42,116.63,116.15,116.3,1947.0
2019-01-25 01:00:00,116.46,116.55,116.16,116.42,1857.9
2019-01-25 00:00:00,116.4,116.5,116.3,116.46,1237.56
2019-01-24 23:00:00,116.16,116.4,116.04,116.4,2952.31
2019-01-24 22:00:00,116.57,116.96,116.15,116.16,3401.14
2019-01-24 21:00:00,116.49,116.57,116.31,116.57,1379.18
2019-01-24 20:00:00,116.64,117.11,116.24,116.49,5507.44
2019-01-24 19:00:00,115.56,116.99,115.55,116.64,6726.48
2019-01-24 18:00:00,115.35,115.65,115.3,115.56,2176.11
2019-01-24 17:00:00,115.65,115.65,115.15,115.35,1460.05
2019-01-24 16:00:00,115.8,115.84,115.4,115.65,1276.12
2019-01-24 15:00:00,116.06,116.13,115.41,115.8,1784.3
2019-01-24 14:00:00,116.1,116.32,115.95,116.06,1257.78
2019-01-24 13:00:00,116.2,116.8,116.03,116.1,1300.15
2019-01-24 12:00:00,115.83,116.34,115.48,116.2,1896.5
2019-01-24 11:00:00,114.74,116.34,113.62,115.83,5691.51
2019-01-24 10:00:00,115.3,115.35,114.6,114.74,5345.09
2019-01-24 09:00:00,115.57,115.57,115.08,115.3,371.9
2019-01-24 08:00:00,115.89,115.89,115.35,115.57,1071.13
2019-01-24 07:00:00,115.29,116.08,115.17,115.89,848.97
2019-01-24 06:00:00,115.17,115.49,115.16,115.29,1104.18
2019-01-24 05:00:00,115.43,115.49,115.01,115.17,1148.62
2019-01-24 04:00:00,115.13,115.49,115.11,115.43,1386.35
2019-01-24 03:00:00,115.54,115.76,114.87,115.13,3338.94
2019-01-24 02:00:00,115.9,115.92,115.03,115.54,2620.62
2019-01-24 01:00:00,116.6,116.6,115.72,115.9,2202.09
2019-01-24 00:00:00,116.55,116.62,116.32,116.6,1879.92
2019-01-23 23:00:00,116.42,116.64,116.15,116.55,1127.33
2019-01-23 22:00:00,116.25,116.64,116.14,116.42,2017.34
2019-01-23 21:00:00,115.66,116.25,115.4,116.25,2745.56
2019-01-23 20:00:00,115.73,116.36,115.02,115.66,6810.48
2019-01-23 19:00:00,117.42,117.42,115.6,115.73,4947.18
2019-01-23 18:00:00,117.2,117.42,116.99,117.42,2697.29
2019-01-23 17:00:00,117.38,117.46,117.03,117.2,2283.47
2019-01-23 16:00:00,116.26,117.38,116.26,117.38,2818.12
2019-01-23 15:00:00,117.5,117.63,116.2,116.26,4377.46
2019-01-23 14:00:00,118.47,118.9,116.5,117.5,7431.02
2019-01-23 13:00:00,117.69,118.54,117.62,118.47,2401.2
2019-01-23 12:00:00,117.9,117.95,117.58,117.69,667.5
2019-01-23 11:00:00,117.44,117.96,117.44,117.9,981.15
2019-01-23 10:00:00,117.29,117.69,117.05,117.44,1919.64
2019-01-23 09:00:00,117.78,117.92,117.29,117.29,593.15
2019-01-23 08:00:00,117.75,117.86,117.01,117.78,2110.08
2019-01-23 07:00:00,118.32,118.33,117.69,117.75,2564.66
2019-01-23 06:00:00,118.23,118.59,118.23,118.32,1318.37
2019-01-23 05:00:00,118.39,118.39,118.12,118.23,815.68
2019-01-23 04:00:00,118.5,118.51,117.76,118.39,2319.1
2019-01-23 03:00:00,118.69,118.8,118.22,118.5,1453.73
2019-01-23 02:00:00,118.34,118.7,118.33,118.69,2960.15
2019-01-23 01:00:00,118.33,118.38,118.23,118.34,1033.35
2019-01-23 00:00:00,118.1,118.48,118.02,118.33,1636.16
2019-01-22 23:00:00,118.19,118.22,117.69,118.1,1280.86
2019-01-22 22:00:00,117.65,118.33,117.65,118.19,3474.74
2019-01-22 21:00:00,118.41,118.65,117.65,117.65,4465.62
2019-01-22 20:00:00,118.22,118.89,118.21,118.41,2747.9
2019-01-22 19:00:00,118.44,119.41,118.2,118.22,8928.31
2019-01-22 18:00:00,118.53,118.55,118.04,118.44,3852.71
2019-01-22 17:00:00,118.13,118.7,117.73,118.53,2866.01
2019-01-22 16:00:00,118.2,118.77,117.53,118.13,2510.38
2019-01-22 15:00:00,117.89,118.97,117.5,118.2,3605.16
2019-01-22 14:00:00,116.42,118.57,116.23,117.89,10503.95
2019-01-22 13:00:00,116.55,116.93,115.95,116.42,5441.93
2019-01-22 12:00:00,114.99,117.43,114.3,116.55,12536.87
2019-01-22 11:00:00,115.66,115.95,110.86,114.99,17119.06
2019-01-22 10:00:00,115.61,116.31,115.01,115.66,3711.04
2019-01-22 09:00:00,116.3,116.3,115.61,115.61,1119.96
2019-01-22 08:00:00,115.68,116.39,115.57,116.3,856.09
2019-01-22 07:00:00,115.63,115.82,115.3,115.68,1217.37
2019-01-22 06:00:00,116.36,116.36,115.16,115.63,2560.5
2019-01-22 05:00:00,116.46,116.57,116.26,116.36,1443.79
2019-01-22 04:00:00,116.38,116.65,116.1,116.46,1843.26
2019-01-22 03:00:00,116.61,116.89,116.21,116.38,3907.77
2019-01-22 02:00:00,116.88,117.4,116.6,116.61,5528.31
2019-01-22 01:00:00,116.35,117.48,116.33,116.88,6623.17
2019-01-22 00:00:00,115.86,116.45,115.68,116.35,4236.28
2019-01-21 23:00:00,115.67,116.08,115.67,115.86,2753.93
